1289,:,4,14,18,20,38,42,44,48,50,52,62,67,75,83,93,@,491874139
1290,:,7,10,17,19,26,27,30,39,41,44,47,62,69,87,93,@,580125843
1291,:,7,9,12,13,39,40,43,49,50,59,65,74,87,88,94,@,198632746
1292,:,12,15,19,21,26,30,32,40,41,47,67,73,90,93,99,@,040263201
1293,:,20,25,34,35,38,39,51,54,57,65,67,76,82,89,98,@,748979006
1294,:,1,9,24,50,62,69,71,73,74,81,87,90,92,97,98,@,497495666
1295,:,21,22,34,53,54,58,60,64,73,74,76,88,92,93,99,@,850350078
1296,:,1,3,12,13,17,18,27,29,36,40,63,66,85,97,98,@,705545789
1297,:,2,4,8,11,14,24,31,44,50,73,74,87,89,92,94,@,405170241
1298,:,8,17,21,23,39,41,42,45,55,68,72,83,84,90,92,@,523374268
1299,:,15,18,36,37,59,62,67,70,78,79,80,88,91,93,100,@,852247294
1300,:,8,19,23,25,37,43,46,51,52,53,56,62,63,76,87,@,098220762
1301,:,4,22,25,29,37,40,50,51,53,66,78,80,85,88,94,@,954794675
1302,:,9,19,21,24,27,44,45,47,48,54,57,76,77,86,98,@,514887830
1303,:,4,5,13,23,25,32,33,36,42,48,50,57,68,71,72,@,151720152
1304,:,4,7,15,22,26,28,38,39,61,64,70,71,73,81,95,@,822718110
1305,:,1,4,20,29,38,53,61,70,74,75,78,81,86,96,99,@,392875535
1306,:,3,7,22,23,28,47,54,59,62,64,75,89,91,95,98,@,543761064
1307,:,7,12,15,16,21,25,34,38,46,57,59,77,84,86,94,@,566581619
1308,:,5,6,7,8,18,23,24,29,31,33,63,65,66,90,97,@,101496139
1309,:,6,7,10,11,15,32,37,47,51,57,61,90,92,93,98,@,759115451
1310,:,1,18,24,27,32,42,44,47,48,56,58,59,73,77,82,@,484074907
1311,:,9,13,14,15,18,22,29,31,33,58,68,70,73,93,95,@,187544583
1312,:,5,9,13,16,25,34,35,38,43,51,56,59,71,75,96,@,376313231
1313,:,4,5,18,19,21,22,23,29,35,40,66,79,87,91,93,@,847409429
1314,:,6,23,27,30,51,52,55,56,57,58,67,68,70,81,97,@,418165925
1315,:,4,6,7,14,27,37,39,41,52,60,61,65,71,86,89,@,443077235
1316,:,15,19,27,28,31,34,40,42,49,50,51,52,57,65,77,@,914296602
1317,:,11,14,23,24,40,46,47,48,56,57,58,74,79,88,96,@,749401609
1318,:,12,23,31,37,42,49,51,58,61,70,72,74,81,87,92,@,925488011
1319,:,10,15,19,24,25,27,39,40,42,43,46,54,78,96,98,@,743899999
1320,:,3,8,13,15,32,33,41,53,56,60,65,66,90,94,99,@,288164558
1321,:,4,30,31,40,42,43,44,48,51,60,61,67,81,98,100,@,674589976
1322,:,17,21,26,27,31,35,36,37,40,48,54,61,65,73,85,@,628826350
1323,:,9,12,13,16,23,36,38,48,51,56,70,85,86,88,95,@,111805493
1324,:,6,14,21,22,40,56,58,61,62,64,65,77,79,84,95,@,370278326
1325,:,1,6,9,21,23,28,42,53,67,70,73,75,86,88,96,@,245648424
1326,:,3,11,17,24,27,29,32,40,42,49,69,83,89,95,99,@,937429099
1327,:,7,21,23,39,49,55,58,61,63,67,72,76,78,85,100,@,850847686
1328,:,12,17,28,31,42,43,45,46,70,73,75,77,81,94,99,@,958180576
1329,:,2,6,7,19,32,37,48,58,60,69,72,75,79,82,87,@,014369161
1330,:,1,5,17,19,20,21,30,34,44,48,49,52,53,78,84,@,660933213
1331,:,5,11,15,27,30,36,45,56,61,66,67,78,80,96,99,@,403132901
1332,:,6,10,14,15,23,32,54,56,70,73,79,87,90,95,99,@,834338682
1333,:,8,13,20,29,46,51,61,62,63,64,72,80,82,91,97,@,151802038
1334,:,16,17,22,28,45,46,52,61,63,64,71,74,85,90,100,@,957589095
1335,:,1,4,11,14,15,30,32,35,57,65,72,78,81,84,90,@,892982052
1336,:,10,12,23,25,28,33,39,40,49,63,66,72,76,88,91,@,988946798
1337,:,12,20,32,36,40,45,50,54,57,63,64,68,82,93,96,@,960664467
1338,:,1,2,8,22,32,37,42,50,56,63,69,91,92,93,95,@,170448669
1339,:,3,7,13,22,26,27,28,31,37,51,78,80,82,83,86,@,260627714
1340,:,11,19,26,29,30,37,43,57,70,72,74,84,87,93,97,@,761849254
1341,:,2,16,28,32,35,50,57,59,63,69,76,81,87,92,95,@,574641122
1342,:,10,11,12,30,36,38,39,46,48,52,60,67,69,74,92,@,578825499
1343,:,4,12,14,24,31,41,52,53,62,66,71,76,79,85,95,@,725087447
1344,:,4,5,8,12,13,28,33,34,39,49,56,58,71,99,100,@,207100846
1345,:,9,14,21,27,34,35,37,44,72,75,78,82,84,95,96,@,816583061
1346,:,2,10,15,17,22,26,31,42,56,60,70,76,83,91,92,@,756442628
1347,:,4,12,28,34,38,47,49,50,55,72,75,82,93,94,98,@,929068855
1348,:,1,15,22,28,38,41,44,49,54,72,73,74,89,90,96,@,637026661
1349,:,1,2,8,20,24,38,39,56,76,82,83,89,91,92,99,@,700619530
1350,:,6,8,11,12,28,36,45,51,56,57,59,66,71,76,88,@,838493353
1351,:,6,19,34,42,46,54,58,60,61,63,66,73,83,94,96,@,620672220
1352,:,6,29,34,38,41,42,47,55,61,62,67,69,79,86,94,@,491975232
1353,:,1,4,14,26,28,46,47,59,62,63,64,67,91,92,100,@,836612567
1354,:,5,12,13,15,27,29,42,53,57,67,69,74,92,96,99,@,646639324
1355,:,9,14,18,24,25,30,39,61,64,68,71,72,77,92,96,@,838055125
1356,:,1,8,14,19,28,29,32,34,50,63,67,70,83,87,90,@,179605714
1357,:,11,17,27,28,30,32,43,45,54,62,66,69,77,82,100,@,231891691
1358,:,9,13,24,32,38,41,52,53,62,72,81,82,90,91,96,@,277444766
1359,:,3,21,24,26,30,48,54,57,58,64,65,81,83,87,94,@,252209838
1360,:,3,4,8,23,53,55,61,66,80,81,90,91,92,93,97,@,727333133
1361,:,7,18,29,34,37,40,47,61,64,77,87,93,94,95,99,@,175239727
1362,:,1,6,9,17,39,50,53,58,61,68,75,79,80,88,100,@,220643376
1363,:,1,26,30,33,35,37,43,44,46,56,73,78,84,90,97,@,902720382
1364,:,24,28,29,34,35,36,39,42,54,57,58,64,66,73,91,@,948092101
1365,:,8,9,17,18,20,50,56,61,74,77,78,80,83,86,92,@,199467550
1366,:,2,12,22,25,30,37,54,61,62,69,90,91,92,94,95,@,750559265
1367,:,1,13,17,19,36,38,40,42,44,62,68,71,73,82,98,@,203555678
1368,:,9,14,19,20,25,27,28,30,42,58,80,81,85,89,91,@,286427110
1369,:,12,26,39,42,49,50,59,65,75,78,85,89,94,99,100,@,639373908
1370,:,15,24,26,27,31,33,34,40,54,57,64,68,74,92,98,@,370814908
1371,:,1,4,9,23,31,41,48,49,54,55,60,67,68,71,96,@,533359447
1372,:,11,12,27,41,51,56,60,66,68,76,78,80,82,90,99,@,672242054
1373,:,3,11,16,22,27,37,45,69,72,75,78,86,91,92,96,@,492720842
1374,:,12,18,19,25,29,32,33,34,38,50,54,56,71,76,82,@,130144807
1375,:,6,9,10,11,23,42,43,46,51,52,69,86,90,92,99,@,796950005
1376,:,8,9,22,28,29,38,40,48,54,57,59,65,73,92,94,@,414191211
1377,:,5,14,16,24,25,26,29,51,57,64,66,73,85,93,97,@,863707742
1378,:,26,32,34,46,51,52,59,60,71,76,79,86,96,98,99,@,125234889
1379,:,16,17,25,27,28,32,39,42,43,47,61,67,75,86,92,@,631703455
1380,:,10,12,14,16,18,21,26,35,43,45,62,67,78,79,87,@,146847042
1381,:,6,8,10,11,17,22,29,35,53,61,70,72,73,98,100,@,032387749
1382,:,1,5,8,20,44,46,65,67,71,73,79,80,85,89,93,@,077342749
1383,:,4,5,18,22,33,37,38,42,45,69,70,80,87,92,93,@,250810612
1384,:,3,8,13,21,28,35,36,37,40,50,53,70,83,91,97,@,516905311
1385,:,15,16,22,25,33,41,49,54,67,68,75,79,88,89,99,@,385138481
1386,:,1,6,23,29,35,45,50,51,54,55,63,66,76,79,94,@,541333471
1387,:,1,13,19,26,27,28,30,32,39,44,57,59,70,86,96,@,881413487
1388,:,8,22,25,39,40,41,52,65,72,80,86,92,93,97,100,@,594189154
1389,:,5,15,19,21,23,26,32,57,62,74,77,80,82,86,92,@,599398606
1390,:,4,9,14,28,29,30,38,61,63,67,69,75,77,85,91,@,404042517
1391,:,10,21,26,27,31,40,42,51,59,68,72,81,88,98,99,@,184409438
1392,:,14,20,23,27,32,33,34,55,62,66,81,87,89,90,97,@,918660560
1393,:,7,13,24,27,34,39,47,50,58,64,69,75,87,97,99,@,956391112
1394,:,3,12,14,16,38,47,64,68,69,71,75,83,86,90,94,@,657238957
1395,:,17,20,22,23,24,29,35,50,51,57,62,76,79,81,94,@,543248070
1396,:,13,14,22,38,46,55,62,70,72,80,81,83,88,94,99,@,757994304
1397,:,16,22,24,39,41,42,50,57,61,68,69,70,72,76,83,@,787952930
1398,:,1,3,4,16,20,26,28,33,41,43,47,50,83,84,87,@,157070354
1399,:,9,13,14,19,20,26,30,36,39,71,73,78,79,85,87,@,165340235
1400,:,3,5,13,15,22,55,67,68,72,79,81,83,84,89,92,@,662599194
1401,:,3,4,10,14,18,31,36,40,42,43,44,45,48,59,75,@,318816348
1402,:,6,13,14,18,20,24,43,52,56,60,72,81,86,92,98,@,819824091
1403,:,7,16,31,43,45,50,54,57,63,71,81,82,84,86,88,@,927850404
1404,:,14,17,29,30,34,37,43,45,52,64,65,71,72,84,95,@,932590204
1405,:,2,5,6,11,12,14,17,49,54,55,62,65,67,87,98,@,230598848
1406,:,4,17,27,33,36,42,44,48,67,70,74,85,88,92,94,@,659105959
1407,:,6,8,11,13,20,23,29,33,34,39,60,75,78,82,97,@,285512758
1408,:,1,11,14,29,42,47,61,68,76,81,86,87,88,92,97,@,407680707
1409,:,7,22,26,42,48,57,59,63,66,68,69,84,92,95,98,@,042022276
1410,:,16,17,21,22,38,60,63,66,69,75,80,81,84,90,97,@,150724956
1411,:,3,7,8,12,15,19,32,44,52,59,62,76,78,90,97,@,056195515
1412,:,8,16,21,28,30,43,44,57,62,77,86,90,92,94,98,@,599515971
1413,:,2,3,8,14,20,28,30,36,48,55,76,78,87,95,98,@,239818292
1414,:,4,14,16,23,36,39,42,43,65,68,73,74,75,83,94,@,063049600
1415,:,10,17,26,30,39,43,47,60,65,71,76,77,90,93,100,@,035283155
1416,:,5,8,9,19,22,37,39,42,48,49,52,64,75,76,89,@,849874740
1417,:,3,10,28,38,39,42,57,66,74,78,85,87,88,90,95,@,654334987
1418,:,14,16,20,28,37,46,47,54,58,73,75,79,80,83,86,@,639412858
1419,:,1,5,8,22,23,34,37,46,50,59,69,70,76,81,87,@,866964551
1420,:,2,5,8,9,15,24,29,31,43,51,52,53,57,76,89,@,685126458
1421,:,3,4,6,7,28,34,52,61,63,65,87,91,94,96,98,@,363168743
1422,:,12,17,32,34,38,41,42,44,54,55,60,64,70,95,97,@,630581247
1423,:,1,3,4,42,46,66,70,75,76,86,87,91,92,95,99,@,592028958
1424,:,1,5,9,16,23,27,31,43,45,55,60,61,62,65,73,@,467919040
1425,:,3,15,18,25,29,30,31,37,58,63,69,71,74,78,94,@,999721009
1426,:,16,19,23,29,37,51,52,63,67,77,83,88,94,98,99,@,123477782
1427,:,7,13,18,21,27,54,56,58,62,68,71,77,91,94,99,@,472965203
1428,:,2,10,13,16,22,26,28,33,36,63,73,85,87,95,100,@,692958496
1429,:,9,19,38,47,48,51,54,55,56,60,65,80,87,89,92,@,237491512
1430,:,8,25,26,29,30,44,45,46,49,53,61,62,70,73,80,@,819971908
1431,:,8,11,16,18,21,26,43,55,56,57,59,73,82,86,87,@,115686477
1432,:,1,5,13,16,18,25,29,46,47,52,63,64,65,69,88,@,871826810
1433,:,8,11,15,17,25,35,36,55,56,58,64,66,76,77,89,@,564002414
1434,:,17,18,27,29,40,42,44,47,54,62,72,74,81,92,100,@,903451337
1435,:,2,16,17,20,34,36,41,46,50,60,63,64,67,76,91,@,110199536
1436,:,3,14,18,30,50,51,53,57,69,78,80,91,92,96,100,@,131471272
1437,:,4,15,17,23,29,34,41,50,51,57,66,80,85,92,98,@,986600214
1438,:,10,14,16,18,23,35,37,42,44,48,67,74,84,92,98,@,530866731
1439,:,2,9,12,15,26,29,43,45,59,65,72,75,82,84,99,@,982705252
1440,:,2,18,22,28,34,41,46,49,55,56,67,85,87,90,93,@,792455958
1441,:,1,16,19,20,26,29,30,34,45,57,58,64,72,76,95,@,886998357
1442,:,1,16,33,41,46,48,64,70,72,77,81,82,84,86,92,@,818398962
1443,:,18,27,31,34,36,37,39,46,48,53,72,77,78,91,99,@,135589392
1444,:,3,5,6,7,13,14,19,39,51,54,71,92,97,98,99,@,087333696
1445,:,22,23,25,31,39,45,48,53,61,68,78,82,84,98,99,@,852058089
1446,:,1,3,4,18,32,36,38,42,43,51,56,58,77,80,90,@,995035696
1447,:,3,12,15,22,27,47,69,76,78,79,85,87,89,96,99,@,702327369
1448,:,1,2,4,12,13,14,20,21,41,53,57,60,74,84,100,@,491124655
1449,:,8,10,17,18,24,28,34,60,62,79,82,88,91,96,97,@,610850939
1450,:,12,17,26,34,51,55,62,65,67,71,84,85,91,97,100,@,587934091
1451,:,1,2,3,10,18,48,49,52,54,56,82,83,84,85,98,@,845118685
1452,:,5,7,13,15,26,28,32,42,43,63,69,73,78,84,93,@,989379054
1453,:,3,11,14,20,24,29,31,50,60,74,80,85,86,95,98,@,352560094
1454,:,7,11,14,19,25,27,28,30,36,66,73,80,84,86,96,@,047863754
1455,:,2,3,11,23,28,39,41,42,54,58,61,64,70,82,94,@,485439246
1456,:,20,28,31,33,34,48,60,62,64,71,76,89,91,92,98,@,473640123
1457,:,7,16,22,51,55,58,61,68,72,73,81,87,88,94,99,@,693776939
1458,:,2,17,20,26,28,30,45,49,57,60,68,80,88,96,99,@,102588922
1459,:,3,26,42,43,45,53,60,62,65,67,79,80,92,93,96,@,532793416
1460,:,1,8,20,48,54,57,60,63,68,74,76,81,92,95,100,@,793831077
1461,:,6,7,10,21,28,29,30,34,48,49,56,68,75,81,100,@,425720458
1462,:,4,10,12,14,19,22,30,33,41,46,63,72,92,95,98,@,305851767
1463,:,1,7,10,22,30,38,40,44,59,60,63,64,74,81,99,@,140883319
1464,:,9,19,22,24,33,51,67,71,79,82,88,89,92,94,97,@,030714658
1465,:,3,9,11,18,21,25,28,57,61,66,68,87,90,94,98,@,814157224
1466,:,11,16,18,28,36,48,50,52,53,67,69,80,83,89,94,@,186426702
1467,:,1,8,25,46,47,60,64,67,73,77,78,85,91,93,100,@,325353220
1468,:,2,4,13,23,31,40,44,58,59,67,78,82,85,93,95,@,754256865
1469,:,13,16,20,25,29,35,37,50,62,65,66,73,76,84,93,@,810631755
1470,:,7,8,13,27,30,44,62,64,71,82,85,91,96,97,99,@,587389485
1471,:,7,25,36,38,40,47,49,50,53,68,76,81,83,86,96,@,245765150
1472,:,19,23,25,31,35,46,49,50,51,53,66,68,76,81,99,@,775581409
1473,:,3,23,28,47,56,60,67,68,79,80,84,86,91,92,99,@,916191495
1474,:,4,7,17,20,27,36,39,41,60,66,71,73,81,83,98,@,288375244
1475,:,1,13,28,40,44,49,51,54,61,81,87,89,91,97,100,@,915148692
1476,:,5,7,8,9,15,36,39,42,55,57,60,61,65,76,96,@,401622966
1477,:,2,3,33,35,36,39,43,56,64,71,87,88,91,94,100,@,649030602
1478,:,5,8,10,24,27,29,37,40,48,61,72,73,79,80,90,@,219405085
1479,:,8,11,12,30,36,49,57,61,63,68,76,84,90,91,99,@,072913369
1480,:,2,10,11,23,29,35,41,44,53,61,66,68,71,92,100,@,925688653
1481,:,1,8,28,29,32,40,55,61,69,70,72,73,79,91,93,@,529050610
1482,:,1,11,13,24,35,40,44,45,48,58,66,69,81,84,92,@,417992398
1483,:,15,19,36,42,45,46,50,53,54,58,59,66,78,80,93,@,717320514
1484,:,2,5,14,15,25,26,29,30,32,49,51,53,59,82,100,@,373097406
1485,:,1,2,27,37,40,50,53,55,58,60,68,78,81,89,98,@,410540511
1486,:,1,10,20,26,31,33,47,53,69,71,74,77,83,92,95,@,560760488
1487,:,1,2,7,20,29,31,34,39,41,60,69,75,83,88,96,@,432025788
1488,:,3,9,18,23,42,45,49,58,61,63,71,76,77,92,97,@,239670874
1489,:,1,14,21,25,31,35,44,46,58,61,62,83,84,92,93,@,924400627
1490,:,7,12,16,18,24,34,57,60,63,65,75,82,86,88,93,@,696446556
1491,:,8,12,13,31,36,40,47,53,60,67,72,76,87,96,98,@,881058904
1492,:,15,28,29,31,37,46,51,52,65,67,77,83,84,87,89,@,455217454
1493,:,6,11,12,30,35,43,47,50,57,59,65,77,79,81,98,@,664731240
1494,:,5,8,19,20,38,41,46,63,69,72,79,82,83,89,97,@,900134541
1495,:,8,25,27,28,32,43,48,55,60,66,67,70,85,90,97,@,742290720
1496,:,11,25,32,38,39,47,53,54,58,61,70,77,80,82,88,@,167907924
1497,:,6,17,19,23,32,41,55,60,65,66,70,82,92,94,99,@,119725832
1498,:,2,4,8,20,25,26,41,45,54,58,59,75,92,97,100,@,662451254
1499,:,10,25,26,33,45,60,62,69,71,80,81,84,86,93,100,@,493108618
1500,:,16,25,28,41,43,49,55,57,61,69,72,77,79,87,100,@,750930886
1501,:,6,18,20,27,28,31,33,46,58,61,63,69,76,90,96,@,915061240
1502,:,1,12,21,25,33,37,48,56,60,67,76,80,95,98,100,@,232777541
1503,:,2,4,10,24,34,56,64,65,72,75,83,85,91,93,96,@,995181810
1504,:,6,14,22,27,28,49,51,62,66,78,79,82,83,96,98,@,679243192
1505,:,11,16,20,23,31,32,34,44,49,50,51,52,58,91,100,@,779183907
1506,:,1,11,23,48,55,59,60,75,77,83,84,88,89,93,99,@,999409072
1507,:,9,15,16,33,41,43,44,49,52,54,65,71,78,96,98,@,397503283
1508,:,7,13,16,25,30,34,42,60,65,66,67,72,76,85,90,@,793493991
1509,:,2,8,14,27,30,53,62,64,66,67,75,76,82,84,88,@,931143041
1510,:,19,22,23,33,38,53,60,65,68,73,76,83,90,96,97,@,045731097
1511,:,3,6,8,13,16,21,26,31,34,38,51,53,54,72,82,@,978551857
1512,:,5,9,22,28,33,36,45,47,55,58,67,85,88,94,100,@,770293259
1513,:,3,18,20,27,38,42,48,51,52,53,62,79,91,92,97,@,469973420
1514,:,1,5,12,18,38,39,51,58,61,65,67,82,85,90,100,@,380565130
1515,:,3,9,10,18,30,42,43,45,49,50,51,63,86,91,92,@,365336127
1516,:,7,10,11,17,37,44,47,48,53,56,76,78,80,88,98,@,776713050
1517,:,8,9,13,21,30,37,48,51,55,61,69,77,83,85,92,@,283266813
1518,:,6,13,20,32,43,49,58,60,66,67,74,78,81,82,93,@,690218816
1519,:,9,12,13,18,28,55,57,62,63,70,75,80,83,86,97,@,708982317
1520,:,2,14,16,23,27,30,37,48,51,56,71,87,94,96,98,@,120881622
1521,:,19,25,41,44,48,56,64,70,72,77,81,92,93,95,97,@,262486627
1522,:,9,10,16,18,22,42,43,45,54,63,65,69,70,85,100,@,836677127
1523,:,2,12,19,23,33,36,40,43,61,69,77,82,94,95,96,@,758943321
1524,:,8,25,43,46,47,51,58,61,66,75,77,78,79,91,92,@,540720689
1525,:,4,5,8,9,14,20,41,46,47,50,55,63,76,79,93,@,018807201
1526,:,1,8,11,28,34,35,39,46,56,68,72,75,82,85,88,@,149676050
1527,:,1,14,27,31,32,33,47,54,55,62,69,75,80,93,99,@,214013192
1528,:,3,10,18,19,31,36,42,48,57,65,68,78,81,87,94,@,728188801
1529,:,11,20,26,37,41,46,52,56,59,60,69,71,80,82,85,@,644803402
1530,:,8,17,22,44,47,51,57,58,61,67,77,85,87,89,94,@,760527918
1531,:,1,12,19,21,31,34,55,57,58,70,78,80,81,86,89,@,849263664
1532,:,1,2,7,8,9,16,18,24,38,40,53,63,65,74,98,@,666093930
1533,:,1,7,10,14,21,28,39,43,50,53,73,82,84,93,98,@,221937929
1534,:,6,9,16,20,33,36,38,42,47,48,58,67,73,80,85,@,822027108
1535,:,18,21,26,27,29,32,37,39,44,47,55,64,79,89,90,@,902127213
1536,:,6,18,25,26,29,32,33,43,49,72,73,81,86,89,94,@,385074759
1537,:,2,8,27,28,30,38,45,46,50,61,63,75,83,86,95,@,104564181
1538,:,7,19,20,25,31,45,46,48,52,54,73,76,78,88,95,@,810384851
1539,:,8,10,12,29,38,47,48,55,56,67,70,77,83,97,99,@,284851180
1540,:,7,8,19,32,37,41,50,56,58,65,73,76,87,97,100,@,242081535
1541,:,2,3,16,19,29,34,42,53,62,63,66,79,87,96,98,@,528139457
1542,:,3,6,10,17,35,41,43,52,57,59,72,73,90,94,95,@,856919478
1543,:,5,22,25,31,46,54,55,58,59,62,69,79,87,89,92,@,674935215
1544,:,16,19,31,37,38,39,45,46,49,61,63,70,76,82,88,@,416023604
1545,:,5,11,32,35,43,47,50,54,58,63,74,83,89,94,99,@,013980034
1546,:,13,31,36,49,55,58,60,66,72,76,78,81,90,93,96,@,651593024
1547,:,2,7,16,24,26,37,43,53,60,65,66,76,81,85,90,@,993709714
1548,:,5,21,24,27,33,34,40,52,63,64,67,87,95,99,100,@,323470976
1549,:,2,15,23,27,41,42,53,56,59,62,66,85,87,99,100,@,094323964
1550,:,2,5,12,13,22,26,27,32,34,52,55,84,87,92,100,@,790915681
1551,:,9,18,21,29,39,43,45,46,47,55,56,65,85,98,100,@,819850682
1552,:,15,21,23,25,28,37,39,40,51,67,77,78,79,90,97,@,206074941
1553,:,3,8,10,16,17,19,23,49,58,64,69,70,85,90,94,@,808131757
1554,:,14,18,19,20,29,31,32,41,47,48,52,66,79,90,96,@,736887670
1555,:,8,16,27,29,36,45,57,60,74,82,83,90,92,97,100,@,564635998
1556,:,7,18,36,43,44,47,49,55,56,59,76,77,79,80,87,@,503894866
1557,:,2,7,9,11,26,31,49,55,63,77,90,93,94,96,99,@,622561801
1558,:,5,6,14,29,34,35,37,40,41,47,49,71,72,88,96,@,971591130
1559,:,14,17,18,22,29,33,39,45,46,48,54,58,61,81,90,@,961526588
1560,:,1,4,14,29,33,36,50,52,70,73,76,87,88,94,98,@,655544865
1561,:,2,6,21,28,38,61,76,77,80,81,85,90,91,94,98,@,293896048
1562,:,8,15,19,36,40,42,53,57,68,73,75,83,87,92,96,@,271137138
1563,:,2,6,8,12,18,25,33,34,35,47,50,51,61,72,76,@,750041285
1564,:,11,22,25,31,36,48,55,62,64,67,68,75,80,94,98,@,251362937
1565,:,12,27,28,32,37,40,48,49,53,65,80,89,96,97,98,@,866908681
1566,:,2,17,31,40,42,44,51,55,72,83,85,94,96,97,98,@,256927319
1567,:,26,35,45,46,54,65,67,68,71,75,78,82,84,86,89,@,741736451
1568,:,1,4,6,21,28,47,59,60,63,67,68,73,76,81,94,@,430944028
1569,:,11,22,23,25,26,27,37,47,68,70,73,82,83,94,100,@,550703366
1570,:,1,8,10,31,35,37,41,49,56,63,67,70,73,74,100,@,172452722
1571,:,3,12,22,30,31,51,55,60,71,72,79,82,87,94,98,@,510362093
1572,:,4,12,17,36,42,43,47,55,68,76,77,81,92,93,94,@,477110429
1573,:,5,7,13,22,23,24,27,28,37,50,51,60,65,95,99,@,274510635
1574,:,11,14,18,27,37,39,40,47,53,65,73,86,90,92,100,@,601912832
1575,:,5,14,16,25,31,45,52,53,69,73,79,81,85,93,97,@,047214817
1576,:,2,12,24,26,33,38,40,41,55,58,64,72,76,89,92,@,948945640
1577,:,5,6,8,22,26,34,40,45,47,65,66,81,84,92,97,@,399542359
1578,:,1,2,3,17,29,30,38,44,54,55,63,78,88,89,94,@,341102126
1579,:,20,29,37,43,50,51,55,65,66,73,75,78,81,97,100,@,172684517
1580,:,2,3,6,8,23,39,45,57,58,62,75,84,88,99,100,@,214342148
1581,:,3,10,12,13,19,28,31,46,52,53,59,63,68,72,96,@,422072263
1582,:,1,11,18,20,28,29,32,56,59,63,64,72,82,91,96,@,420108685
1583,:,6,8,18,21,26,27,35,47,55,59,61,68,77,94,97,@,662997671
1584,:,7,11,19,25,28,40,42,43,73,79,80,88,91,97,99,@,880156322
1585,:,6,16,17,21,23,24,44,51,57,66,73,74,76,80,89,@,727308672
1586,:,6,8,10,11,14,16,21,26,44,65,68,80,89,92,95,@,740679948
1587,:,9,11,19,31,36,39,41,56,58,67,78,79,85,86,93,@,508913800
1588,:,4,6,10,12,15,35,38,40,49,51,58,76,80,90,99,@,035859477
1589,:,9,13,15,19,21,22,23,52,59,74,75,76,80,89,100,@,733723321
1590,:,11,12,13,16,19,30,44,45,47,48,50,53,63,65,74,@,180398821
1591,:,9,12,15,27,36,46,49,50,54,63,83,89,93,95,100,@,895443267
1592,:,3,12,17,32,41,43,50,51,55,60,62,67,90,94,100,@,567262396
1593,:,9,10,18,19,32,37,44,51,56,65,74,76,78,82,94,@,404390829
1594,:,1,13,14,26,29,30,31,46,57,65,80,82,83,92,97,@,869224544
1595,:,8,10,12,16,28,31,47,52,56,60,69,70,81,94,98,@,735035727
1596,:,4,5,20,23,37,52,57,58,72,75,79,81,83,88,97,@,863036061
1597,:,11,14,21,27,33,42,43,48,59,62,75,78,83,85,96,@,125407825
1598,:,3,26,27,36,43,46,51,74,82,83,85,86,89,90,97,@,655858074
1599,:,4,7,15,18,24,25,60,61,63,65,72,75,82,92,94,@,160535336
1600,:,13,22,36,45,46,50,51,59,66,74,78,86,88,95,99,@,618973777
1601,:,5,6,16,22,33,38,39,48,61,65,77,78,84,87,94,@,104368861
1602,:,3,8,9,12,17,20,21,27,33,47,58,59,74,79,82,@,418350504
1603,:,2,23,24,25,26,33,38,43,51,68,77,80,81,82,89,@,570885257
1604,:,5,19,25,31,35,36,45,63,69,71,74,85,94,99,100,@,801385482
1605,:,11,13,14,16,24,28,40,45,48,50,53,66,69,74,95,@,235852227
1606,:,4,9,14,17,29,38,53,58,64,70,71,91,96,98,100,@,625586153
1607,:,5,20,23,33,35,36,37,39,53,61,70,80,88,92,95,@,650484750
1608,:,8,12,22,27,30,36,48,51,55,60,61,74,77,84,95,@,860177457
1609,:,1,12,29,37,64,74,75,79,80,86,87,93,95,98,99,@,361046545
1610,:,3,11,12,22,31,37,47,63,67,69,75,78,88,94,98,@,338969798
1611,:,1,15,16,25,28,36,41,46,56,59,60,61,70,86,90,@,591614507
1612,:,1,10,11,15,16,30,37,41,44,50,51,66,75,93,94,@,575239828
1613,:,11,26,28,31,37,39,40,45,52,65,68,73,76,94,97,@,035518574
1614,:,5,6,11,12,23,31,42,53,54,57,65,67,68,78,89,@,867219386
1615,:,12,13,15,19,44,45,48,50,57,59,69,73,74,76,78,@,087446246
1616,:,2,9,15,18,24,27,32,45,52,61,70,75,80,84,90,@,383236263
1617,:,1,2,9,11,13,16,30,31,32,42,66,78,88,92,95,@,189675614
1618,:,1,15,21,27,30,48,49,53,54,58,73,79,90,93,100,@,029344217
1619,:,2,13,17,25,32,37,51,52,57,68,69,83,90,92,94,@,741548197
1620,:,4,7,10,17,18,27,35,36,41,44,47,65,69,91,99,@,630287906
1621,:,10,16,17,31,45,48,51,56,58,75,77,84,91,94,99,@,244090289
1622,:,2,22,24,28,32,45,46,52,61,69,71,72,83,84,86,@,971097891
1623,:,13,20,25,30,37,40,50,53,55,63,65,67,79,83,92,@,550651664
1624,:,1,12,34,36,49,50,52,54,56,67,69,79,80,87,98,@,642808457
1625,:,6,8,9,15,25,30,35,37,59,62,74,85,90,95,97,@,284097236
1626,:,6,10,14,18,31,39,43,45,62,82,89,91,92,94,96,@,287565167
1627,:,7,14,15,22,24,32,58,68,77,78,84,95,96,98,100,@,908254429
1628,:,5,10,15,17,25,27,30,34,36,41,55,58,60,65,68,@,936546013
1629,:,8,19,24,28,29,40,41,59,63,64,66,70,79,83,84,@,959173528
